CRASH_RECORD_ID,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION,TRAFFIC_CONTROL_DEVICE_FACTORISED,DEVICE_CONDITION_FACTORISED
506,31/12/2023 23:50,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,1,$500 OR LESS,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1522,W,LAWRENCE AVE,2032,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,13,4,12,41.96899367,-87.66851172,POINT (-87.668511722561 41.968993673937),0,0
507,31/12/2023 23:30,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,0,0,0,"OVER $1,500",EQUIPMENT - VEHICLE CONDITION,NOT APPLICABLE,5814,W,LAWRENCE AVE,1622,4,NO INDICATION OF INJURY,0,0,0,0,0,1,0,1,4,12,41.96782152,-87.77290967,POINT (-87.772909674064 41.967821515896),0,0
508,31/12/2023 23:30,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,1,"OVER $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,658,S,CICERO AVE,1533,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,11,6,12,41.87208214,-87.74507954,POINT (-87.745079535402 41.87208213885),1,1
509,31/12/2023 23:29,30,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,840,W,WASHINGTON BLVD,1224,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,12,3,12,41.88322827,-87.64897954,POINT (-87.648979536088 41.883228265207),4,0
510,31/12/2023 23:25,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,0,0,0,"OVER $1,500",FOLLOWING TOO CLOSELY,NOT APPLICABLE,1821,W,HOWARD ST,2424,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,4,12,42.01929851,-87.67651059,POINT (-87.676510594253 42.019298508591),0,0
511,31/12/2023 23:14,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,0,STRAIGHT AND LEVEL,DRY,UNKNOWN,NO INJURY / DRIVE AWAY,0,0,1,"$501 - $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,328,S,WABASH AVE,113,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,10,2,12,41.87753817,-87.62621789,POINT (-87.62621788956 41.877538165144),0,0
512,31/12/2023 23:04,25,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),4,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"$501 - $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,4700,S,PULASKI RD,815,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,5,3,12,41.80778877,-87.72373033,POINT (-87.72373033158 41.807788769095),0,0
513,31/12/2023 23:03,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED - W/MEDIAN (NOT RAISED),0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"OVER $1,500",DRIVING ON WRONG SIDE/WRONG WAY,IMPROPER OVERTAKING/PASSING,3131,W,COLUMBUS AVE,835,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,16,3,12,41.75103603,-87.70091786,POINT (-87.700917864318 41.751036028481),0,0
514,31/12/2023 23:00,45,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,6,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,1,"OVER $1,500",FOLLOWING TOO CLOSELY,NOT APPLICABLE,311,S,LAKE SHORE DR NB,114,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,4,12,41.878087,-87.61704677,POINT (-87.617046773241 41.878087001838),0,0
515,31/12/2023 23:00,30,TRAFFIC SIGNAL,UNKNOWN,UNKNOWN,UNKNOWN,REAR END,NOT DIVIDED,0,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,1,0,0,$500 OR LESS,FOLLOWING TOO CLOSELY,NOT APPLICABLE,2401,W,NORTH AVE,1423,3,NO INDICATION OF INJURY,0,0,0,0,0,4,0,19,5,12,41.91021036,-87.68727936,POINT (-87.687279355859 41.910210360084),1,3
516,31/12/2023 22:55,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,DAYLIGHT,ANGLE,FOUR WAY,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,1,0,0,"OVER $1,500",PHYSICAL CONDITION OF DRIVER,UNABLE TO DETERMINE,1200,S,RACINE AVE,1233,2,INCAPACITATING INJURY,1,0,1,0,0,2,0,14,3,12,41.86695147,-87.6568268,POINT (-87.656826798414 41.866951466174),1,1
517,31/12/2023 22:51,30,NO CONTROLS,NO CONTROLS,CLEAR,DUSK,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,IMPROPER TURNING/NO SIGNAL,731,N,AUSTIN BLVD,1511,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,4,12,41.89375538,-87.77495075,POINT (-87.774950752809 41.893755375182),0,0
518,31/12/2023 22:50,35,NO CONTROLS,NO CONTROLS,CLEAR,DUSK,PARKED MOTOR VEHICLE,NOT DIVIDED,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,1,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,1804,W,45TH ST,924,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,16,1,12,41.81230449,-87.67017144,POINT (-87.67017143706 41.812304492285),0,0
519,31/12/2023 22:40,30,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,1,0,1,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,UNABLE TO DETERMINE,6349,S,WOODLAWN AVE,314,3,NO INDICATION OF INJURY,0,0,0,0,0,5,0,7,3,12,41.77906792,-87.59602156,POINT (-87.596021559926 41.779067918393),4,0
520,31/12/2023 22:40,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,1,"$501 - $1,500",IMPROPER OVERTAKING/PASSING,FAILING TO YIELD RIGHT-OF-WAY,2744,N,CALIFORNIA AVE,1411,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,4,12,41.93160795,-87.69775578,POINT (-87.697755776035 41.931607951049),0,0
521,31/12/2023 22:37,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),0,STRAIGHT AND LEVEL,ICE,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,0,0,0,"OVER $1,500",WEATHER,UNABLE TO DETERMINE,6524,W,DIVERSEY AVE,2511,3,NO INDICATION OF INJURY,0,0,0,0,0,1,0,7,3,12,41.93105341,-87.78913908,POINT (-87.789139074843 41.93105341355),0,0
522,31/12/2023 22:33,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),4,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,1,0,0,"$501 - $1,500",FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,1010,N,STATE ST,1824,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,0,3,12,41.90093666,-87.62846989,POINT (-87.628469892073 41.900936664307),1,1
523,31/12/2023 22:30,30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DUSK,ANGLE,NOT DIVIDED,4,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,1,0,0,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,DISREGARDING TRAFFIC SIGNALS,99,N,DAMEN AVE,1223,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,1,0,16,4,12,41.88310341,-87.67654225,POINT (-87.676542251252 41.883103405624),1,3
524,31/12/2023 22:30,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"OVER $1,500",NOT APPLICABLE,NOT APPLICABLE,2612,E,75TH ST,334,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,9,3,12,41.75916842,-87.56101867,POINT (-87.561018673664 41.75916842333),0,0
525,31/12/2023 22:30,30,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"OVER $1,500",IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,2643,E,75TH ST,421,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,9,3,12,41.75913502,-87.55977845,POINT (-87.559778447439 41.759135024119),4,0
526,31/12/2023 22:30,30,OTHER,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,1,0,0,"$501 - $1,500",IMPROPER TURNING/NO SIGNAL,NOT APPLICABLE,5522,W,ADDISON ST,1633,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,14,7,12,41.94600615,-87.7652335,POINT (-87.765233495791 41.946006151194),2,0
527,31/12/2023 22:12,25,STOP SIGN/FLASHER,NO CONTROLS,SNOW,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,1,STRAIGHT AND LEVEL,WET,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,0,1,1,"OVER $1,500",DISREGARDING OTHER TRAFFIC SIGNS,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",342,E,71ST ST,322,4,"REPORTED, NOT EVIDENT",1,0,0,0,1,3,0,12,3,12,41.76578914,-87.61679139,POINT (-87.616791394379 41.765789141221),4,0
528,31/12/2023 22:00,30,NO CONTROLS,NO CONTROLS,UNKNOWN,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,0,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,0,0,1,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,7900,S,DOBSON AVE,624,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,13,3,12,41.75125766,-87.59926708,POINT (-87.599267081833 41.75125766243),0,0
529,31/12/2023 22:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,SNOW,DARKNESS,REAR END,NOT DIVIDED,4,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,0,0,0,"OVER $1,500",FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,6526,N,SHERIDAN RD,2432,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,5,3,12,42.00096712,-87.66087348,POINT (-87.660873479152 42.000967118726),1,1
530,31/12/2023 22:00,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"OVER $1,500",FOLLOWING TOO CLOSELY,FAILING TO YIELD RIGHT-OF-WAY,5500,S,KEELER AVE,813,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,8,5,12,41.79306707,-87.72820543,POINT (-87.728205428086 41.7930670666),4,1
531,31/12/2023 21:56,30,NO CONTROLS,NO CONTROLS,CLEAR,DAWN,TURNING,NOT DIVIDED,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"$501 - $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,3552,W,83RD PL,834,2,NO INDICATION OF INJURY,0,0,0,0,0,5,0,7,3,12,41.74154049,-87.71152435,POINT (-87.711524354252 41.741540486907),0,0
532,31/12/2023 21:56,35,NO CONTROLS,NO CONTROLS,OTHER,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,0,STRAIGHT AND LEVEL,ICE,WORN SURFACE,INJURY AND / OR TOW DUE TO CRASH,0,0,0,"OVER $1,500",WEATHER,NOT APPLICABLE,1555,E,95TH ST,511,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,6,2,12,41.72222373,-87.58560176,POINT (-87.585601756438 41.722223727127),0,0
533,31/12/2023 21:44,25,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,1,0,0,"OVER $1,500",DISREGARDING STOP SIGN,NOT APPLICABLE,11000,S,PEORIA ST,2234,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,8,3,12,41.69409913,-87.64501587,POINT (-87.64501586919 41.694099129465),4,1
534,31/12/2023 21:40,30,OTHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,FIXED OBJECT,ONE-WAY,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,1,0,"OVER $1,500",NOT APPLICABLE,NOT APPLICABLE,2404,S,WOLCOTT AVE,1034,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,8,2,12,41.84832466,-87.67343416,POINT (-87.673434156694 41.848324655385),2,1
535,31/12/2023 21:40,25,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),4,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"$501 - $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,6720,W,ARCHER AVE,811,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,17,3,12,41.7922934,-87.79011271,POINT (-87.790112708861 41.7922933994),0,0
536,31/12/2023 21:39,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,1,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,5812,W,CHICAGO AVE,1511,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,9,3,12,41.89488681,-87.77084293,POINT (-87.770842929792 41.894886813694),1,1
537,31/12/2023 21:37,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,1,0,0,$500 OR LESS,UNABLE TO DETERMINE,NOT APPLICABLE,28,W,79TH ST,623,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,4,12,41.75103867,-87.62571048,POINT (-87.6257104843 41.751038668541),0,0
538,31/12/2023 21:35,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),4,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"$501 - $1,500",FOLLOWING TOO CLOSELY,FAILING TO REDUCE SPEED TO AVOID CRASH,1215,W,59TH ST,713,2,NO INDICATION OF INJURY,0,0,0,0,0,5,0,17,3,12,41.78676609,-87.65538054,POINT (-87.655380543062 41.786766087102),0,0
539,31/12/2023 21:30,35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"OVER $1,500",EXCEEDING AUTHORIZED SPEED LIMIT,IMPROPER LANE USAGE,420,N,LARAMIE AVE,1523,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,4,12,41.88834911,-87.75550473,POINT (-87.755504734294 41.888349112907),0,0
540,31/12/2023 21:17,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,NOT DIVIDED,4,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,0,0,1,$500 OR LESS,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,FAILING TO REDUCE SPEED TO AVOID CRASH,4314,N,WESTERN AVE,1911,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,14,4,12,41.95997556,-87.68879117,POINT (-87.688791174445 41.959975563026),0,0
541,31/12/2023 21:00,20,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"$501 - $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,5900,S,CORNELL DR,331,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,13,3,12,41.78797748,-87.58535205,POINT (-87.58535204872 41.787977478522),1,1
542,31/12/2023 21:00,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE OPPOSITE DIRECTION,NOT DIVIDED,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"$501 - $1,500",IMPROPER LANE USAGE,UNABLE TO DETERMINE,139,N,SANGAMON ST,1224,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,21,5,12,41.88429424,-87.65079085,POINT (-87.65079085023 41.884294238369),4,1
543,31/12/2023 20:56,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,0,STRAIGHT AND LEVEL,DRY,WORN SURFACE,NO INJURY / DRIVE AWAY,0,0,1,"OVER $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,5075,N,NORTHWEST HWY,1623,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,12,5,12,41.97303859,-87.76495915,POINT (-87.764959148749 41.973038591388),0,0
544,31/12/2023 20:35,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,DAYLIGHT,TURNING,ONE-WAY,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,1,0,0,$500 OR LESS,UNABLE TO DETERMINE,NOT APPLICABLE,747,N,WABASH AVE,1833,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,3,12,41.89630288,-87.62669496,POINT (-87.626694962629 41.896302880432),1,1
545,31/12/2023 20:34,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,1,0,1,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,UNABLE TO DETERMINE,1932,W,OGDEN AVE,1225,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,8,2,12,41.87417383,-87.67492779,POINT (-87.674927792369 41.874173824531),1,1
546,31/12/2023 20:30,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,0,STRAIGHT AND LEVEL,DRY,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,1,0,0,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,NOT APPLICABLE,499,S,WABASH AVE,113,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,11,2,12,41.87575428,-87.62588182,POINT (-87.625881822487 41.875754274877),1,1
547,31/12/2023 20:30,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),4,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"$501 - $1,500",FOLLOWING TOO CLOSELY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,7158,W,63RD ST,812,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,14,5,12,41.77740409,-87.80084074,POINT (-87.800840737555 41.777404087501),1,1
548,31/12/2023 20:28,35,NO CONTROLS,NO CONTROLS,SLEET/HAIL,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,4,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,1,"$501 - $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,1200,N,LAKE SHORE DR SB,1824,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,0,3,12,41.90407674,-87.62480394,POINT (-87.624803937073 41.904076743028),0,0
549,31/12/2023 20:15,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,UNKNOWN,UNKNOWN,REAR END,NOT DIVIDED,2,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,NO INJURY / DRIVE AWAY,1,0,0,"OVER $1,500",FOLLOWING TOO CLOSELY,FAILING TO REDUCE SPEED TO AVOID CRASH,737,S,LARAMIE AVE,1533,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,6,3,12,41.87092121,-87.75457336,POINT (-87.754573361283 41.870921207736),1,1
550,31/12/2023 20:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,0,0,0,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,3100,S,CALIFORNIA AVE,1033,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,2,0,13,7,12,41.83727705,-87.69517225,POINT (-87.695172246519 41.837277050366),1,1
551,31/12/2023 20:00,25,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,NOT DIVIDED,0,STRAIGHT AND LEVEL,DRY,UNKNOWN,NO INJURY / DRIVE AWAY,0,0,1,"OVER $1,500",NOT APPLICABLE,NOT APPLICABLE,5548,W,SCHOOL ST,1633,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,20,6,12,41.94051906,-87.76606387,POINT (-87.766063867491 41.940519057951),0,0
552,31/12/2023 19:59,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,OTHER,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,0,0,1,"OVER $1,500",FOLLOWING TOO CLOSELY,FAILING TO REDUCE SPEED TO AVOID CRASH,8300,S,LAFAYETTE AVE,622,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,13,7,12,41.74354185,-87.62577324,POINT (-87.625773241467 41.743541847975),1,1
553,31/12/2023 19:55,30,NO CONTROLS,NO CONTROLS,CLEAR,UNKNOWN,PARKED MOTOR VEHICLE,ONE-WAY,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,1,"OVER $1,500",NOT APPLICABLE,NOT APPLICABLE,4943,S,KEATING AVE,815,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,8,3,12,41.80271137,-87.74165624,POINT (-87.741656235548 41.802711374172),0,0
554,31/12/2023 19:50,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),0,STRAIGHT AND LEVEL,WET,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,1,0,0,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,FAILING TO REDUCE SPEED TO AVOID CRASH,1042,N,MILWAUKEE AVE,1213,2,INCAPACITATING INJURY,1,0,1,0,0,2,0,11,3,12,41.90070393,-87.66256863,POINT (-87.662568633072 41.900703926284),1,1
555,31/12/2023 19:44,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"OVER $1,500",IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,7048,S,COTTAGE GROVE AVE,321,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,22,5,12,41.76622308,-87.60575358,POINT (-87.605753582813 41.766223074601),1,1
